Product,Name,Rating,CommentHead,Comment,Date
apple-iphone-12-white-128-gb,Umang Kapoor,5,Excellent,"Superb phone from apple. Buttery smooth and blazingly fast. Just missing telephoto camera at this price. This could be provided by Apple. Also charger is not coming along. At this price customer expects that. Nothing else to complain about. It is very good looking, compact and light weight. Master piece from Apple.","Nov, 2020"
apple-iphone-12-white-128-gb,Sai kiran,5,Fabulous!,Good experience iPhone 12 mobile Camera clarity good qualityBattery full charged 1 hourDisplay quality good 8kOverall mobile is goodFlipkart Fast deliver 1day,"Nov, 2020"
apple-iphone-12-white-128-gb,Sourabh Bagrecha,4,Worth the money,"The only benefit of an iPhone is its Camera and Display. I have been an Android user for the past 8 years and it worked perfectly fine for me. iPhone has its advantages, but one of the things that frustrates me the most is interface:1. Like there is no alternative to FaceID, you have to enter your passcode while wearing mask/helmet or when there is not enough light, no fingerprint sensor, nothing2. Many apps have a lot of bugs even in their latest version and the companies don’t care to fix...",2 months ago
apple-iphone-12-white-128-gb,Pelab Ray,4,Nice product,Providing review after 1 month of use .. no doubt it’s a good mobile handling is very smooth n performance is very good as well front camera is descent back camera is awesome with a nice detailing… cons battery life is not very long proper use of phone may need charging once in every 10 hours … if you lay down and try to open the phone by face recognition then it doesn’t work .. you need to hold the phone flat parallel to your bed then it opens up.,3 months ago
apple-iphone-12-white-128-gb,Ritesh Nagpal,4,Worth the money,Best mobile ever reasonable deal and zest money best,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Great product,"Close Your Eyes And Order Iphone 12... Go For It 👍🏻👍🏻Best Ever Phone In This Price Range, The Build Quality And Design Of This Phone Is Elite, The Camera Is Professional, Display Is Amazing, Sound Of The Speakers Are Fantastic.The Overall Experience Of Iphone 12 Is Wonderful.Believe Me, I Glad That I Buy iphone 12.And I Also Happy With Flipkart Service, I Got 100% Authentic & Geniune Product, Sealed Pack, Brand New Phone... The Courier Guy Is Also Helpful And Friendly.... No Fraud, No...",4 months ago
apple-iphone-12-white-128-gb,Parth Sharma,5,Great product,"Best value for money, if you wish to continue using same device for 3-4 years. Never hangs, awesome battery backup, Its processor is so powerful that it can run the app from same point of time where you left it 3 - 4 days back",4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Worth the money,Battery is typically like a 4000mah device uses with two sims. ( assuming u use iphone 12 with one sim with location wifi etc off). For office type use its no issue. Field work types people will want more battery for sure. Cameras are good. Apps aren’t bulletproof as they claim. Ola app has bugs. Doesn’t hang. But its still not as fast fluid as one plus. Its not slow mind it. But the buttery transitions on ios make it relatively slow. Speakers have bass sorta.,4 months ago
apple-iphone-12-white-128-gb,Prateek Chaudhary,5,Fabulous!,"It's the dream come true thing for me, I purchased iphone 12 from my hard earned money and now I'm feeling something great. Everything is great in this device except battery backup.",2 months ago
apple-iphone-12-white-128-gb,Qaazi Haris,5,Must buy!,"Moved from iphone 6s to iphone 12. Had a Great experience. Everything working well. Trusted on flipkart & ordered and yes i got the perfect phone for me. Still i got to know that people didnt trust online shopping for this much amount product but feel free & buy it. Value for money. Best display, great camera, unique design, perfect grip.",2 months ago
apple-iphone-12-white-128-gb,Sudhakar  Budhale ,5,Terrific,Excellent phone... And flipkart delivered it perfectly the packaging was very nice and was properly sealed and product was 100% genuine...,6 months ago
apple-iphone-12-white-128-gb,Aamir Ashraf,5,Super!,I have bought iPhone as i have been gifted with airpods and now apple watch. So taking about the pros are it has superb screen and camera is way to awesome. I feel UI is better than andriod phone and Siri helps a lot. Cons would be battery backup is not good as compared to andriod phones. Also I bought it for 67999 which is indeed a good amount. Also it only has one sim so you cant use two sim like android. So its upto you to decide which suits you more and buy accordingly.,6 months ago
apple-iphone-12-white-128-gb,Tarun Chhabra,5,Terrific purchase,Received my device today and I must say it is AWESOME. Delivery time was just 16 hours and it was nicely packed. The camera and performance is top notch. Night mode works superb and the design is flawless. I will provide detailed review after few weeks of usage.,7 months ago
apple-iphone-12-white-128-gb,Suman  K ,5,Great product,"I really liked this new design of iPhone , there's no compromise when it comes to performance and quality of apple products and flipkart service is great that I got this delivery in just 3 days thanks flipkart and thanks apple delivering this great device, liked it so much",8 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Highly recommended,Awesome as always. Started journey with iPhone5 and used all the models till now. This latest model is again awesome and fully loaded with features. Really love it.,"Dec, 2020"
apple-iphone-12-white-128-gb,Hardeep Singh,5,Classy product,One of the best in the segment. Pro : 1. Brilliant Camera 2. Smooth OS 3. Sleek Face recoginization Cons:1. Average Battery ( though with average use it will work for a day like a charm but for heavy users it can be little tricky)2. No charger plug,1 month ago
apple-iphone-12-white-128-gb,Rameshwar Patil ,5,Perfect product!,Best ever Mobile. Worth every penny. Overall a good purchase. Processor is superfast. Loved it,1 month ago
apple-iphone-12-white-128-gb,Kannan Mani,4,Really Nice,I bought it for 54k. Nice packing and delivery. But phone becomes very hot while charging /inside a car/playing games. I used proper adapter for charging as well.,1 month ago
apple-iphone-12-white-128-gb,Raj Verma,5,Fabulous!,After 3 months We proudly said that it is the best phone ever. I am using Samsung since last 6 years now upgraded to Apple iPhone 12 ( 128gb).Fully satisfied love this phone 😍,1 month ago
apple-iphone-12-white-128-gb,Subinay Sarkar,5,Mind-blowing purchase,"This is my 1st Apple product and I must say it's a beast of a device 🔥It handle everything in a very smooth ways, it's buttery smooth 😌I'm just loving this device and I must say iphones have something unique in them which everyone must try out❤️I will write my detailed review after using it for 2 months.",2 months ago
apple-iphone-12-white-128-gb,Sachin Limaja,4,Really Nice,I love the way this phone takes pictures and videos. IOS is unmatching with existing phones in market due to its software and hardware combo. Camera is best. Overall nice phone after using iphone 7. Its way more better than iphone 7 comparing to camera. This is my second apple phone. We need to buy charger separately. This phones backpanel is too stylish. Phone is light weight compared to 7,2 months ago
apple-iphone-12-white-128-gb,Harsh Kataria,5,Wonderful,"The best purchase made so far.It’s been 2 months using the device ,no issues so far.Great picture quality and with improvements made so far it’s the best phone one can go for at such a great price",3 months ago
apple-iphone-12-white-128-gb,Bharat bhusan Saikia,5,Awesome,"Bought it for 49k approximately on big billion days , absolutely love it, low light daylight selfie every camera is brilliant , performance is extremely fast and smooth , beautiful finish , I bought black color but i think purple is best color",4 months ago
